QualityArea,OverallQual,GarageCars,KitchenQual,BsmtQual,MSSubClass,TotalBath,ExterQual,Fireplaces,BsmtExposure,LotArea,HouseAge,OverallCond,TotalSF,MasVnrArea,TotRmsAbvGrd,RemodAge,ScreenPorch,Functional,WoodDeckSF,BsmtFinType1,BsmtFullBath,RoofStyle,GarageFinish,LotFrontage,1stFlrSF,LotShape,BldgType,HeatingQC,HouseStyle,FireplaceQu,BsmtCond,SaleCondition,GarageType,KitchenAbvGr,BsmtFinSF1,Neighborhood,Exterior1st,3SsnPorch,PoolArea
4500,5,1,3,4,20,1.0,3,0,3,9819,43,5,1782,31.0,5,43,0,6,0,1,0,1,3,70.5,900,0,0,4,2,3,4,4,5,1,450,19,8,0,0
5670,5,1,3,4,50,2.5,3,0,3,8160,67,6,1890,0.0,7,57,0,6,0,0,1,1,3,60.0,756,3,0,1,0,3,4,1,5,1,312,7,8,0,0
11766,6,2,2,0,60,3.5,3,1,3,12209,8,5,2765,0.0,7,7,0,6,125,0,1,1,0,71.0,804,0,0,0,5,5,4,4,3,1,690,11,12,0,0
4080,5,2,3,4,20,2.0,3,0,3,6600,26,8,1632,0.0,4,5,0,6,0,2,1,1,0,60.0,816,3,0,0,2,3,1,4,5,1,816,11,6,0,0
4470,5,2,3,2,20,1.0,3,1,3,8724,39,5,1788,0.0,5,39,0,6,0,1,0,1,0,109.0,894,3,0,2,2,4,4,4,1,1,492,19,12,0,0
4368,4,1,3,4,160,1.5,3,0,3,1974,37,5,1638,0.0,6,37,0,6,120,1,0,1,2,21.0,546,3,4,4,5,3,4,4,1,1,334,10,5,0,0
6564,6,2,3,4,20,1.0,3,2,2,10452,55,5,2188,216.0,5,55,287,6,0,5,0,3,2,85.0,1094,0,0,0,2,2,4,4,1,1,500,7,13,0,0
10866,6,2,0,4,20,1.0,3,1,3,14115,50,7,2884,0.0,6,2,0,6,0,0,0,1,0,90.0,1811,0,0,0,2,2,4,0,1,1,296,6,10,0,0
5176,4,0,3,3,190,2.0,3,0,4,10800,108,7,1294,0.0,7,8,0,6,220,4,0,1,1,60.0,694,3,1,4,5,3,2,4,6,2,0,17,8,0,0
14238,7,2,2,2,60,3.5,3,0,3,9375,12,5,3091,573.0,8,11,0,6,576,2,1,1,2,70.0,1057,3,0,0,5,3,4,4,1,1,739,5,12,0,0
7518,6,1,3,4,20,2.5,3,1,3,10920,48,5,2506,212.0,5,48,0,6,0,1,1,3,2,74.5,1253,0,0,4,2,1,4,4,1,1,733,12,8,0,0
17598,7,2,3,2,60,2.5,3,0,3,11170,16,5,3730,0.0,8,15,0,6,0,3,0,1,0,85.0,1298,1,0,0,5,3,4,4,1,1,1216,23,8,0,0
5770,5,2,3,4,20,1.5,3,1,2,11000,43,6,2308,200.0,6,43,0,6,0,1,0,1,2,74.5,1154,0,0,0,2,4,4,4,1,1,740,12,9,0,0
8736,6,2,3,2,60,2.5,2,0,3,15578,0,5,2184,0.0,8,0,0,6,0,6,0,1,2,105.0,728,0,0,2,5,3,4,5,1,1,0,8,12,0,0
10800,6,2,3,2,60,2.5,3,1,3,8123,9,5,2782,16.0,7,9,0,6,100,6,0,1,0,60.0,1007,0,0,0,5,5,4,4,1,1,0,8,12,0,0
8280,5,1,3,1,50,2.5,3,0,3,10410,93,7,2172,0.0,8,22,0,3,0,6,0,1,3,60.0,808,3,0,0,0,3,4,4,5,1,0,17,6,140,0
18920,8,3,2,2,60,3.5,2,1,2,9430,10,5,3617,673.0,8,10,180,6,0,2,1,1,2,82.0,1268,3,0,0,5,2,4,4,1,1,1163,15,12,0,0
10052,7,2,2,2,20,3.0,2,0,2,8450,4,5,2872,266.0,8,4,0,6,139,2,1,1,3,65.0,1436,3,0,0,2,3,4,4,1,1,946,5,12,0,0
6372,6,2,3,2,80,2.0,3,2,0,11333,31,5,2091,0.0,5,31,0,6,120,0,1,1,2,71.0,1062,0,0,4,7,5,4,4,1,1,539,11,6,0,0
7330,5,2,2,1,50,2.5,3,1,3,10800,70,8,2262,0.0,7,17,0,2,436,0,0,1,3,60.0,1096,3,0,2,0,5,4,4,1,1,626,17,13,0,0
5775,5,2,2,4,85,2.0,3,0,0,11782,49,7,2264,0.0,6,15,0,3,192,0,1,1,3,88.0,1155,0,0,4,6,3,4,4,5,1,899,19,6,0,0
10752,7,2,2,2,20,3.0,2,0,0,9135,6,5,3072,113.0,7,5,0,6,192,2,1,1,2,70.0,1536,3,0,0,2,3,4,4,1,1,810,5,12,0,0
4855,5,1,3,2,20,1.5,3,1,1,9920,37,6,1942,0.0,5,37,0,6,0,0,0,1,3,69.0,971,0,0,4,2,4,4,4,1,1,523,5,6,0,0
6018,6,2,3,4,80,2.0,3,0,0,7937,22,6,2006,0.0,6,22,0,6,120,2,1,1,3,37.0,1003,0,0,4,7,3,4,4,5,1,819,11,6,0,0
10528,7,2,2,2,20,3.0,2,1,1,11883,13,5,3008,196.0,6,13,0,6,115,2,1,3,0,73.0,1504,3,0,0,2,5,4,4,1,1,690,5,12,0,0
9600,5,2,3,4,90,2.0,3,0,3,11345,59,5,2848,567.0,10,57,0,6,0,5,0,1,3,95.0,928,3,2,2,5,3,4,4,5,2,220,12,0,0,0
8694,7,2,3,4,20,1.5,3,1,3,9600,34,6,2484,320.0,6,34,0,6,0,0,0,3,3,80.0,1242,3,0,1,2,5,4,4,1,1,916,14,6,0,0
16380,7,1,2,4,70,2.0,0,2,3,9042,69,9,3492,0.0,9,4,0,6,0,2,0,1,2,66.0,1188,3,0,0,5,2,1,4,1,1,275,6,5,0,0
11627,7,2,2,2,20,2.0,3,0,3,12137,12,5,3310,442.0,6,12,0,6,0,6,0,1,2,48.0,1661,1,0,0,2,3,4,4,1,1,0,5,12,0,0
6678,6,1,3,4,20,2.5,3,1,3,7917,31,7,2256,174.0,6,31,0,6,370,1,1,3,2,66.5,1113,0,0,4,2,1,1,4,1,1,751,7,6,0,0
4920,4,1,3,4,50,2.5,3,0,3,4712,60,7,1977,0.0,5,56,63,6,0,0,1,1,3,51.0,774,0,0,4,0,3,4,0,5,1,384,3,8,0,0
7674,6,2,3,4,20,2.5,3,2,3,10125,31,6,2475,0.0,6,31,0,6,238,0,0,1,3,75.0,1279,3,0,4,2,1,4,4,5,1,641,11,9,0,0
24012,9,3,0,0,60,3.5,2,2,0,13688,5,5,4240,664.0,10,4,0,6,400,2,1,1,0,110.0,1572,0,0,0,5,2,4,4,3,1,1016,16,12,0,0
4832,4,2,3,4,30,1.0,3,0,3,6240,84,5,1628,0.0,5,59,0,6,0,1,0,1,3,52.0,848,3,0,4,0,3,4,4,5,1,152,9,8,0,0
9170,7,2,2,2,20,2.0,2,1,0,8767,1,5,2620,0.0,6,1,0,6,0,2,0,1,0,65.0,1310,0,0,0,2,2,4,5,1,1,24,5,12,0,0
20608,8,3,0,0,60,2.5,0,1,3,12438,0,5,3810,466.0,10,0,0,6,324,6,0,3,0,82.0,1264,0,0,0,5,2,1,5,3,1,0,22,12,0,0
4680,5,2,3,2,90,2.0,3,0,1,7200,27,5,1872,180.0,4,27,0,6,49,2,1,1,3,60.0,936,3,2,4,6,3,4,4,5,1,936,17,8,0,0
9882,6,1,1,2,70,2.5,3,0,3,6858,95,4,2453,0.0,6,60,0,6,0,6,1,1,3,66.0,841,3,0,4,5,3,4,4,5,1,0,18,13,0,0
8540,7,2,2,2,20,3.0,2,0,0,7406,0,5,2419,84.0,6,0,0,6,105,2,1,1,2,64.0,1220,3,0,0,2,3,4,5,1,1,684,5,12,0,0
4410,5,2,3,4,20,2.0,3,0,3,7700,35,5,1764,0.0,5,35,0,6,96,3,1,1,3,70.0,882,3,0,4,2,3,4,4,5,1,138,5,12,0,0
6510,5,2,3,4,160,2.5,3,0,3,2016,37,5,1932,304.0,6,37,0,6,0,6,0,1,3,24.0,630,3,4,4,5,3,4,4,5,1,0,2,6,0,0
10094,7,2,3,2,20,2.0,3,0,3,11851,19,5,2866,0.0,5,19,0,6,0,6,0,1,2,99.0,1442,3,0,0,2,3,4,4,1,1,0,8,6,508,0
14049,9,2,0,0,120,3.0,0,1,3,7313,2,5,3122,246.0,6,2,0,6,203,2,1,3,0,60.0,1561,3,4,0,2,2,4,4,1,1,1153,16,8,0,0
7224,6,2,3,0,120,3.0,3,0,3,4500,11,5,2408,320.0,5,11,0,6,0,2,1,3,0,32.0,1204,3,4,0,2,3,4,4,1,1,866,11,12,0,0
9646,7,2,2,4,70,2.0,3,1,3,9600,80,9,2067,0.0,7,3,0,6,0,5,0,2,3,60.0,689,3,0,0,5,2,4,4,5,1,141,17,8,0,0
5088,6,2,2,2,120,2.0,2,1,0,4426,4,5,1696,147.0,3,4,0,6,149,2,1,1,2,70.0,848,3,4,0,2,5,4,4,1,1,697,5,12,0,0
10675,7,2,2,2,20,3.0,2,0,0,9100,6,5,3050,244.0,6,6,0,6,219,2,1,1,2,70.0,1525,3,0,0,2,3,4,4,1,1,1400,5,12,0,0
6175,5,2,3,4,20,1.0,3,0,3,8500,45,3,2470,203.0,6,45,0,6,0,5,0,3,3,85.0,1235,3,0,4,2,3,4,0,1,1,600,12,6,0,0
8472,6,2,2,2,60,2.5,3,1,3,8499,1,5,2028,0.0,6,0,0,6,0,6,0,1,0,73.0,616,0,0,0,5,2,4,5,3,1,0,8,12,0,0
11200,5,2,3,3,90,2.0,3,0,4,7018,30,5,2240,0.0,12,30,0,6,154,4,0,1,3,64.0,1120,3,2,4,5,3,2,2,5,2,0,20,9,0,0
16065,7,2,2,2,60,3.5,2,1,3,13346,14,5,3390,0.0,9,6,0,6,0,2,1,1,2,90.5,1166,0,0,0,5,5,4,4,1,1,728,15,6,0,0
13344,8,2,2,2,20,3.0,2,1,0,10635,7,5,3325,171.0,8,7,0,6,0,1,1,3,0,48.0,1668,1,0,0,2,5,4,4,1,1,370,5,12,0,0
11298,7,3,2,2,20,2.0,2,0,0,11210,1,5,3228,240.0,7,0,0,6,144,2,0,1,2,86.0,1614,0,0,0,2,3,4,5,1,1,20,5,12,0,0
4330,5,0,2,4,30,1.0,3,0,3,3880,62,9,1552,0.0,4,10,0,6,58,0,0,1,1,40.0,866,3,0,2,2,3,4,4,6,1,329,17,12,0,0
10458,7,3,2,2,20,2.0,2,1,0,10652,1,5,2988,306.0,7,0,0,6,160,6,0,1,2,91.0,1494,0,0,0,2,2,4,5,1,1,0,5,12,0,0
10024,7,2,2,2,60,3.5,2,1,3,7795,5,5,2148,0.0,6,4,0,6,100,2,1,1,0,71.0,716,0,0,0,5,2,4,4,1,1,425,8,12,0,0
15232,8,2,0,2,60,3.5,2,1,0,10927,1,5,2962,280.0,8,1,0,6,179,2,1,1,0,74.0,1058,3,0,0,5,2,4,4,3,1,546,16,12,0,0
6750,6,1,3,4,80,2.0,3,1,0,7200,33,6,2166,255.0,6,33,0,6,296,0,1,3,3,72.0,1125,3,0,0,7,1,4,0,5,1,631,7,8,0,0
6432,6,2,3,2,180,3.0,3,0,1,3675,1,5,1619,82.0,5,0,0,6,0,2,1,1,0,35.0,1072,3,4,2,6,3,4,5,2,1,547,7,12,0,0
9335,5,1,3,4,20,2.0,2,3,3,10708,54,5,3484,0.0,7,16,142,6,476,3,1,3,0,80.0,1867,0,0,0,2,2,4,4,1,1,379,4,13,0,0
8892,6,1,1,4,70,2.0,3,0,3,12155,83,8,2154,0.0,7,58,0,6,0,1,0,1,3,60.0,810,0,0,4,5,3,4,4,5,1,156,18,13,0,0
19008,8,3,2,0,60,3.5,2,1,0,14215,1,5,3534,380.0,9,0,0,6,240,6,0,1,2,101.0,1158,0,0,0,5,2,4,5,3,1,0,16,12,0,0
5240,5,2,3,3,20,1.0,3,0,4,7200,58,5,1048,0.0,7,58,0,2,0,4,0,3,3,60.0,1048,3,0,2,2,3,2,4,5,1,0,12,8,0,0
12740,7,2,2,4,60,2.0,3,2,1,13700,43,6,2684,288.0,8,20,273,6,60,0,0,1,3,74.5,902,0,0,4,5,2,4,4,1,1,454,12,12,0,0
8400,7,2,2,2,160,2.5,3,0,3,3180,1,5,1720,0.0,4,1,0,6,0,6,0,1,2,30.0,520,3,4,0,5,3,4,4,5,1,0,21,8,0,0
18162,9,3,0,0,20,2.0,0,1,1,13214,2,5,4020,0.0,10,1,0,6,144,6,0,3,0,89.0,2018,0,0,0,2,2,4,4,1,1,0,23,11,0,0
4980,5,0,3,4,30,2.0,3,1,3,13907,68,6,1992,0.0,6,39,0,6,144,1,1,1,1,63.0,996,3,0,0,2,2,4,4,6,1,290,7,14,0,0
5088,6,2,2,2,120,2.0,2,0,0,4435,5,5,1696,170.0,3,5,0,6,140,2,1,1,0,37.0,848,3,4,0,2,3,4,4,1,1,686,5,12,0,0
12327,7,2,2,2,60,3.0,2,0,3,10207,0,6,2635,0.0,7,0,0,6,144,6,0,1,0,84.0,874,3,0,0,5,3,4,5,1,1,0,21,12,0,0
5285,5,2,3,4,20,1.0,3,0,3,7420,45,5,2114,0.0,6,45,0,6,0,5,0,3,0,70.0,1057,3,0,4,2,3,4,4,5,1,417,19,8,0,0
12744,8,2,0,0,120,2.5,2,1,0,4923,7,5,3186,0.0,5,6,224,6,0,2,1,1,0,41.0,1593,3,4,0,2,2,4,4,1,1,1153,22,5,0,0
9674,7,2,2,2,160,3.5,2,0,3,2651,6,5,2055,0.0,6,6,0,6,153,2,1,1,3,73.5,673,3,3,0,5,3,4,4,5,1,641,21,8,0,0
9737,7,2,2,2,120,2.0,2,0,2,4282,4,5,2782,0.0,5,4,0,6,156,2,0,1,2,59.0,1391,1,4,0,2,3,4,4,1,1,16,21,8,0,0
6815,5,1,3,4,20,2.0,2,2,3,14559,58,7,2371,70.0,6,9,168,2,324,1,1,3,3,75.0,1363,3,0,0,2,5,4,4,4,1,650,12,13,0,0
10213,7,2,2,2,20,2.0,2,1,3,8749,5,5,2918,100.0,6,5,0,6,192,6,0,1,2,70.0,1459,3,0,0,2,2,4,4,1,1,0,5,12,0,0
13216,8,2,0,2,120,3.0,2,0,0,5330,7,5,3146,0.0,6,7,0,6,96,2,1,1,2,41.0,1652,3,4,0,2,3,4,4,1,1,1196,22,5,0,0
6156,6,2,3,2,80,2.0,3,0,1,10970,30,6,1966,0.0,5,30,0,6,0,2,1,1,3,70.0,1026,0,0,4,7,3,1,4,5,1,505,5,9,0,0
18480,7,4,2,4,70,1.5,2,1,3,11700,129,7,3880,0.0,8,6,0,6,181,6,0,4,3,65.0,1320,0,0,4,5,2,0,4,5,1,0,17,11,0,0
9840,6,2,2,2,60,2.5,2,0,3,8366,4,5,2438,0.0,6,4,0,6,138,6,0,1,2,65.0,798,0,0,0,5,3,4,4,1,1,0,20,12,0,0
7756,7,1,2,4,45,1.0,3,1,3,7449,77,7,1745,0.0,6,57,0,6,0,6,0,1,3,57.0,1108,3,0,0,1,2,4,4,1,1,0,9,13,0,0
2772,4,0,1,4,30,1.0,3,0,3,4118,65,4,1386,0.0,4,56,0,6,0,6,0,1,1,153.0,693,0,0,1,2,3,4,4,6,1,0,17,13,0,0
6015,5,1,2,4,50,2.0,3,1,3,7015,59,4,1912,161.0,5,59,0,6,0,3,1,1,3,52.0,979,0,0,4,0,5,4,4,5,1,185,3,8,0,0
7860,5,3,3,4,20,2.5,3,2,1,35133,44,4,3144,226.0,5,44,263,6,0,5,1,3,2,50.0,1572,3,0,2,2,5,4,4,0,1,1159,23,8,0,0
10920,7,2,2,0,20,2.0,2,0,3,9196,7,5,3120,0.0,7,7,0,6,100,6,0,1,0,129.0,1560,0,0,0,2,3,4,4,1,1,0,11,12,0,0
11748,6,2,3,2,90,2.0,3,0,3,7136,61,6,2937,423.0,8,57,0,6,0,5,0,1,3,82.0,979,0,2,4,5,3,4,4,1,2,484,6,8,0,0
4470,5,1,3,4,20,1.0,3,0,3,7094,41,5,1788,0.0,5,41,0,6,0,5,0,1,2,99.0,894,0,0,4,2,3,4,4,5,1,180,19,12,0,0
10152,8,2,2,2,120,2.0,2,1,3,3182,6,5,2525,16.0,6,5,144,6,146,2,0,1,0,43.0,1269,3,4,0,2,5,4,4,1,1,24,0,12,0,0
9996,7,2,0,2,20,2.0,2,0,3,12274,0,5,2845,256.0,6,0,0,6,0,6,0,1,2,91.0,1428,0,0,0,2,3,4,5,1,1,0,21,12,0,0
15456,8,3,0,0,20,3.0,0,1,0,12444,0,5,3864,426.0,7,0,0,6,0,2,1,3,0,96.0,1932,3,0,0,2,2,4,5,1,1,1336,16,12,304,0
15156,9,2,0,0,120,2.0,0,1,3,8849,3,5,3368,616.0,6,3,0,6,495,2,0,3,2,63.0,1684,0,4,0,2,0,4,4,1,1,28,16,8,0,0
26232,8,3,0,2,60,4.5,0,1,1,53504,7,5,4929,603.0,12,7,210,4,503,0,1,3,0,47.0,1690,1,0,0,5,2,4,4,3,1,1416,22,5,0,0
3264,4,1,3,4,20,2.0,3,1,2,8877,71,6,1632,0.0,3,51,0,6,0,0,1,1,3,67.0,816,3,0,0,2,2,4,4,5,1,690,7,8,0,0
15099,7,2,2,4,60,2.5,3,2,3,14200,40,6,3081,309.0,8,40,0,6,105,5,0,1,0,88.0,1216,3,0,0,5,2,4,4,1,1,445,12,8,0,0
10092,6,2,2,2,60,2.5,3,0,3,8750,12,5,2486,116.0,7,12,0,6,0,2,0,1,2,70.0,804,3,0,0,5,3,4,4,1,1,505,5,12,0,0
3490,5,0,3,4,20,1.5,3,0,3,9405,62,9,1396,0.0,4,1,0,6,0,6,0,3,1,50.0,698,3,0,0,2,3,4,4,6,1,0,7,12,0,0
8435,5,2,3,4,20,2.0,3,2,0,57200,62,5,2434,0.0,7,60,0,2,0,1,1,1,3,85.0,1687,0,0,4,2,5,4,4,5,1,353,23,13,0,0
7344,6,2,2,2,160,2.5,2,0,0,3951,0,5,1836,76.0,4,0,0,6,0,6,0,1,2,40.0,612,3,4,0,5,3,4,5,5,1,0,21,12,0,0
8640,5,1,3,4,90,2.5,3,0,3,10624,43,4,3456,84.0,10,43,0,6,155,2,0,1,3,74.5,1728,0,2,4,2,3,4,4,5,2,40,12,6,0,0
6846,6,2,3,2,20,1.5,2,0,3,13072,1,5,2282,0.0,6,1,0,6,0,6,0,1,3,63.0,1141,3,0,0,2,3,4,0,5,1,0,20,12,0,0
8939,7,2,3,4,20,2.0,3,1,1,10628,37,5,2554,0.0,5,37,176,6,0,2,1,0,3,85.0,1277,3,0,4,2,4,1,4,1,1,778,12,9,0,0
4492,4,1,3,4,50,1.0,3,0,3,6060,68,5,1855,0.0,4,57,0,6,0,6,0,1,3,50.0,772,3,0,2,0,3,4,4,5,1,0,9,0,0,0
20192,8,2,2,2,20,3.5,2,1,3,9600,28,5,5048,0.0,9,28,0,6,474,0,1,3,0,80.0,2524,3,0,4,2,2,4,4,1,1,1104,14,3,0,0
7884,6,2,2,2,20,2.0,2,1,3,9317,1,5,2628,0.0,6,1,0,6,0,2,0,1,2,78.0,1314,0,0,2,2,2,4,4,1,1,24,5,12,0,0
7924,4,2,2,4,50,3.0,3,2,3,7804,81,3,3103,0.0,7,59,0,3,431,1,1,1,3,65.0,1328,3,0,4,0,5,4,4,5,1,622,18,14,0,0
4320,5,2,3,4,20,2.0,3,0,3,8172,51,7,1728,0.0,5,16,0,6,0,5,1,3,3,60.0,864,3,0,4,2,3,4,4,5,1,167,7,14,0,0
9982,7,1,2,4,50,1.5,2,1,3,7642,89,8,2338,0.0,7,9,0,6,0,6,0,1,3,55.0,912,3,0,2,0,2,4,4,5,1,0,6,13,0,0
10885,7,3,2,2,120,2.0,2,1,3,3684,2,5,2928,130.0,7,2,0,6,143,6,0,3,0,53.0,1555,3,4,0,2,5,4,4,1,1,0,0,12,0,0
